B;3.4;3.67;3.8;4.17;4.61;5.31;6.04;7.11;7.75;8.14;7.97;7.46;6.66;5.75;5.11;4.48;4.45;4.15;4.23;4.1
B;3.49;3.38;3.65;3.88;4.2;4.79;5.52;6.23;6.62;6.81;6.79;6.11;5.31;4.87;4.43;3.99;4.01;3.85;4.09;4.07
B;3.42;3.57;3.58;3.71;3.9;4.62;4.63;5.47;5.63;5.7;5.71;5.38;5.02;4.35;4.34;3.96;3.98;3.76;3.98;4.0
B;3.46;3.48;3.82;3.9;4.43;4.78;5.45;6.08;6.4;6.71;6.55;6.03;5.59;4.8;4.5;4.15;4.0;3.86;4.05;4.1
B;3.26;3.23;3.46;3.45;3.57;3.67;3.81;4.26;4.31;4.53;4.48;4.39;4.13;4.17;3.9;3.76;3.71;3.95;3.9;3.77
B;3.6;3.66;3.77;3.94;4.48;4.87;5.61;6.21;6.73;7.06;6.95;6.32;5.94;5.11;4.79;4.52;4.16;3.99;4.04;3.9
B;3.86;4.02;4.08;4.56;4.97;5.73;6.69;7.56;8.54;9.07;8.54;7.97;7.24;6.23;5.37;5.06;4.76;4.69;4.43;4.41
B;3.25;3.26;3.3;3.5;3.5;3.86;4.12;4.55;4.69;5.05;4.82;4.79;4.4;4.24;3.98;3.82;3.75;3.77;3.53;3.68
B;3.57;3.69;3.57;3.81;4.08;4.31;4.64;5.16;5.53;5.56;5.66;5.51;5.16;4.93;4.47;4.28;4.16;4.2;4.21;4.12
B;3.35;3.42;3.61;3.62;3.97;4.25;4.55;4.78;5.19;5.54;5.27;5.02;4.7;4.59;4.18;4.13;4.06;3.92;4.19;4.14
B;3.49;3.56;3.85;4.27;4.84;5.77;7.08;8.3;9.35;9.71;9.71;8.79;7.49;6.42;5.39;4.61;4.27;4.18;3.75;3.95
B;3.76;3.79;3.73;3.76;4.14;4.38;4.82;5.11;5.39;5.41;5.82;5.2;5.12;4.57;4.57;4.3;4.41;4.3;4.18;4.17
B;3.18;3.27;3.27;3.42;3.92;4.19;4.45;5.2;5.55;5.73;5.77;5.33;4.95;4.71;4.07;4.02;3.76;3.81;3.75;3.62
B;3.09;3.13;3.38;3.52;3.84;4.12;4.71;5.39;5.66;6.01;5.9;5.5;5.04;4.68;4.08;3.77;3.72;3.56;3.63;3.51
B;3.37;3.48;3.54;3.69;4.06;4.52;4.76;5.31;5.7;5.93;5.71;5.48;5.24;4.92;4.51;4.31;3.98;4.01;4.11;4.12
B;3.71;3.74;4.1;4.29;4.78;5.52;6.41;7.31;8.28;8.4;8.53;7.62;6.71;5.82;5.19;4.62;4.5;4.4;4.3;4.33
B;3.3;3.41;3.47;3.45;3.75;3.73;4.23;4.57;4.73;4.96;4.65;4.53;4.5;4.02;3.88;3.93;3.83;3.73;3.78;3.93
B;3.72;3.94;4.11;4.57;5.0;6.25;7.43;8.22;8.89;8.99;8.69;7.55;6.5;5.72;5.02;4.46;4.21;4.46;4.46;4.33
B;3.25;3.58;3.62;3.86;4.29;4.97;5.58;6.12;6.6;6.86;6.59;5.99;5.64;5.14;4.39;3.99;3.94;3.89;3.9;3.95
B;3.47;3.46;3.59;3.79;4.12;4.69;5.09;5.78;6.44;6.61;6.42;6.1;5.44;5.06;4.61;4.34;4.07;3.91;4.15;4.18
B;3.98;4.05;4.2;4.76;5.13;6.14;7.26;8.48;9.29;9.51;9.29;8.19;7.32;6.24;5.54;5.24;4.81;4.45;4.6;4.66
B;3.13;3.18;3.2;3.34;3.51;3.81;4.39;5.01;5.09;5.31;5.09;4.98;4.41;4.18;4.07;3.78;3.44;3.46;3.6;3.43
Multivariate_threshold|Mn <= -1.129426;3.4644746767235444;3.5388217524093433;3.6716068058296876;3.886784334992165;4.234361827084391;4.7563205130581405;5.372560410207731;6.021254159087255;6.516555802832947;6.757024771963076;6.641179013715666;6.192164211950555;5.638859949072818;5.079759503643877;4.59695357006501;4.272995394716619;4.099051890959358;4.025315510016935;4.028930352032777;4.047040706685442
Multivariate_threshold|Mn <= 0.541134;3.511104513543821;3.6050981228282115;3.759292309802967;4.017759212142156;4.432248277455771;5.062737106106214;5.8154684523267415;6.591107608500245;7.193719947701799;7.466474222681315;7.318845693766224;6.758261158085783;6.073107585237933;5.385800687237526;4.801196028612369;4.409903275347346;4.195994662820687;4.097654562325777;4.083432234048998;4.106638465261154
