energy;Permutation_importance;Zone
9.31;0.00024825266515177336;Zn kb
16.86;0.0002475200916624274;background3
6.67;0.00024713582981302304;Fe ka
15.23;0.00024651684880942353;Zr
7.57;0.00024609745079303194;Ni
13.29;0.00024593911579579584;Rb
21.86;0.0002456999750016806;Compton kb
17.54;0.00024440680708551313;background3
5.03;0.00024385777884862103;
2.56;0.00024183815665801948;Rh L + Ar
19.78;0.00024045699530508981;Compton ka
7.19;0.00023944690133412134;Fe kb
10.37;0.0002393147320091456;background2
4.08;0.0002392403149480482;Ca kb
10.41;0.00023861651378534978;background2
21.68;0.00023804058025633893;Compton kb
2.76;0.00023745918729425306;Rh L + Ar
19.68;0.00023609686876466043;Compton ka
17.92;0.0002356409674122463;Compton ka
21.90;0.00023525633873739898;Compton kb
15.21;0.00023523503925679387;Zr
14.57;0.0002351573978689566;Sr
9.27;0.00023489068920377575;Zn kb
20.84;0.00023480395296753708;Compton kb
19.64;0.0002339986863110907;Compton ka
15.76;0.0002334305423072852;background3
5.51;0.00023311516800577332;background1
18.20;0.0002326986684748497;Compton ka
21.36;0.0002318727722983277;Compton kb
4.94;0.0002313662683047381;
22.02;0.00023114426866144714;Compton kb
15.96;0.00023079409954840542;background3
2.88;0.0002307243652395919;Rh L + Ar
8.13;0.0002306432854591092;Cu
16.76;0.0002304907939391582;background3
14.31;0.00023044391370021026;Sr
22.80;0.00023033679354952393;Rayleigh kb
9.67;0.00023024835418647944;Zn kb
11.65;0.0002301970238147724;background2
5.05;0.00022990101676418706;
10.03;0.00022971470218581639;background2
13.95;0.0002291996085581855;Sr
6.91;0.00022862305582869308;Fe kb
15.13;0.00022743899298491941;Zr
17.14;0.00022674137698123383;background3
4.92;0.0002253253467268199;
3.00;0.00022447801030959553;Rh L + Ar
17.66;0.00022393038742458916;background3
13.61;0.00022386734161666984;Rb
9.11;0.0002237111398763511;Zn kb
18.28;0.0002234905758585275;Compton ka
13.23;0.00022340848216417423;Rb
17.24;0.0002218895717643608;background3
22.76;0.0002217109719165623;Rayleigh kb
2.86;0.00022132862965797002;Rh L + Ar
12.65;0.00022095231111120975;background2
20.08;0.00022091880500456682;Rayleigh ka
13.49;0.00022047743572317335;Rb
21.08;0.00022046018406435673;Compton kb
17.28;0.0002196381117210258;background3
17.00;0.00021892435180804557;background3
3.98;0.0002184393139231801;Ca kb
16.92;0.00021687135339975043;background3
8.19;0.0002152516152418512;Cu
21.52;0.00021485016961747893;Compton kb
16.58;0.00021448272871816876;background3
21.72;0.00021396340754414132;Compton kb
7.43;0.0002139295899757588;Ni
14.19;0.00021337310041356778;Sr
6.19;0.00021303910583004996;Fe ka
15.43;0.00021141524285075882;Zr
1.56;0.00021081167504025683;Al
12.89;0.00021070510778078413;background2
17.12;0.00021060564947514754;background3
13.11;0.00021059990787502015;Rb
15.53;0.00021003145791097323;background3
17.50;0.00020991533442193174;background3
5.49;0.00020987328898307793;background1
10.17;0.00020972153692600787;background2
14.85;0.00020962288363929804;Zr
16.14;0.0002095447629691765;background3
19.98;0.00020950297974921261;Rayleigh ka
21.74;0.00020907605719938262;Compton kb
11.19;0.00020904924520449502;background2
17.10;0.00020883819136565724;background3
17.36;0.00020844023244691694;background3
10.11;0.00020791595645006412;background2
20.02;0.0002078251915893574;Rayleigh ka
10.83;0.00020771016487361444;background2
15.33;0.00020697979813417492;Zr
14.03;0.00020646283868351522;Sr
16.48;0.0002063622084705432;background3
18.08;0.00020581397718230808;Compton ka
13.97;0.00020498939369518681;Sr
11.69;0.00020467029823323873;background2
11.71;0.0002040301226700854;background2
9.97;0.0002039377675330644;background2
19.72;0.00020384651428053297;Compton ka
15.74;0.00020377639131346188;background3
11.49;0.00020361389117649846;background2
16.42;0.0002027876555174413;background3
17.42;0.00020255729225629798;background3
15.90;0.0002022166427148516;background3
16.80;0.00020207839334456678;background3
5.77;0.00020198120369973758;Mn
14.39;0.00020183866814525096;Sr
