split_seed;Node;Local_Reaching_Centrality;Zone;Threshold;Operator;smx_seeds_used;smx_seed_number;method;model
1;Fe kb <= -6.09;0.0009756721301134751;Fe kb;-6.09;<=;9;10;perturbation;pls
1;Fe kb <= -6.51;0.000951799485822727;Fe kb;-6.51;<=;9;10;perturbation;pls
1;Fe ka <= -21.67;0.000899335714256248;Fe ka;-21.67;<=;9;10;perturbation;pls
1;Fe ka <= -21.21;0.0008417572600408724;Fe ka;-21.21;<=;9;10;perturbation;pls
1;Zn ka <= 1.37;0.0007226035492562938;Zn ka;1.37;<=;9;10;perturbation;pls
1;background2 > 0.29;0.0006510033321468383;background2;0.29;>;9;10;perturbation;pls
1;Fe kb <= -5.41;0.000620916009633987;Fe kb;-5.41;<=;9;10;perturbation;pls
1;background3 <= 3.06;0.0006060783105916387;background3;3.06;<=;9;10;perturbation;pls
1;Zn ka <= -0.02;0.000575792196877258;Zn ka;-0.02;<=;9;10;perturbation;pls
1;Ar ka + Ag L <= 0.27;0.0005757870588978335;Ar ka + Ag L;0.27;<=;9;10;perturbation;pls
1;background2 > -0.37;0.0005659522145411975;background2;-0.37;>;9;10;perturbation;pls
1;background2 <= 1.07;0.0005469241988580882;background2;1.07;<=;9;10;perturbation;pls
1;background2 <= 0.29;0.0005457627126957341;background2;0.29;<=;9;10;perturbation;pls
1;background2 <= -0.37;0.0005381914864022595;background2;-0.37;<=;9;10;perturbation;pls
1;background2 > -1.08;0.0005303108212106023;background2;-1.08;>;9;10;perturbation;pls
1;Zn kb <= -0.38;0.0005117047961045295;Zn kb;-0.38;<=;9;10;perturbation;pls
1;Ar ka + Ag L <= 1.11;0.0004975888380819491;Ar ka + Ag L;1.11;<=;9;10;perturbation;pls
1;Ar ka + Ag L > -0.29;0.0004939423775692117;Ar ka + Ag L;-0.29;>;9;10;perturbation;pls
1;Ar ka + Ag L > -1.08;0.0004913574730019245;Ar ka + Ag L;-1.08;>;9;10;perturbation;pls
1;Ar ka + Ag L <= -0.29;0.0004907132256975656;Ar ka + Ag L;-0.29;<=;9;10;perturbation;pls
1;Zn kb <= 1.08;0.0004573566886247121;Zn kb;1.08;<=;9;10;perturbation;pls
1;Zn kb <= 0.29;0.0004471409022804343;Zn kb;0.29;<=;9;10;perturbation;pls
1;Zn kb > 0.29;0.0004357675794656047;Zn kb;0.29;>;9;10;perturbation;pls
1;background3 <= -0.46;0.0004267799527560808;background3;-0.46;<=;9;10;perturbation;pls
1;Ar ka + Ag L > 0.27;0.0004164221412337856;Ar ka + Ag L;0.27;>;9;10;perturbation;pls
1;Zn kb > -1.01;0.0003745026163434358;Zn kb;-1.01;>;9;10;perturbation;pls
1;background3 > 1.41;0.00036770840354705104;background3;1.41;>;9;10;perturbation;pls
1;Zn kb > -0.38;0.0003621204455836508;Zn kb;-0.38;>;9;10;perturbation;pls
1;background3 <= 1.41;0.0003617190387333897;background3;1.41;<=;9;10;perturbation;pls
1;background3 > -0.46;0.0002305965871227897;background3;-0.46;>;9;10;perturbation;pls
1;background3 > -2.56;6.856887576220576e-06;background3;-2.56;>;9;10;perturbation;pls
1;Class_B;0.0;;;;9;10;perturbation;pls
1;Class_A;0.0;;;;9;10;perturbation;pls
1;Ti ka <= -3.89;8.026371438977971;Ti ka;-3.89;<=;10;10;perturbation;pls
1;Ti ka <= 9.86;7.019722798172005;Ti ka;9.86;<=;10;10;perturbation;pls
1;Ti ka > 9.86;6.370417173238032;Ti ka;9.86;>;10;10;perturbation;pls
1;Ti ka <= 19.84;5.681652373794657;Ti ka;19.84;<=;10;10;perturbation;pls
1;Ti ka > -28.13;4.7584789152092215;Ti ka;-28.13;>;10;10;perturbation;pls
1;Ti ka > -3.89;3.7882408960660117;Ti ka;-3.89;>;10;10;perturbation;pls
1;Ca ka > -5.73;2.9399665018709014;Ca ka;-5.73;>;10;10;perturbation;pls
1;Ca ka > -22.55;2.2206032775767137;Ca ka;-22.55;>;10;10;perturbation;pls
1;Ca ka > -26.68;1.7770135885453615;Ca ka;-26.68;>;10;10;perturbation;pls
1;Cu ka > -10.88;1.3357679373971618;Cu ka;-10.88;>;10;10;perturbation;pls
1;Ti kb > 2.38;1.2310858922392838;Ti kb;2.38;>;10;10;perturbation;pls
1;Ti kb <= -3.23;1.1811827647747566;Ti kb;-3.23;<=;10;10;perturbation;pls
1;Cu ka > -12.01;1.1207612729937644;Cu ka;-12.01;>;10;10;perturbation;pls
1;Ca ka <= -22.55;1.0675386723307643;Ca ka;-22.55;<=;10;10;perturbation;pls
1;Ca ka <= 38.98;0.9112109799126575;Ca ka;38.98;<=;10;10;perturbation;pls
1;Ti kb > -10.14;0.8825419239933291;Ti kb;-10.14;>;10;10;perturbation;pls
1;Ti kb > -3.23;0.78294648316106;Ti kb;-3.23;>;10;10;perturbation;pls
1;Ca ka <= -5.73;0.7654336665951644;Ca ka;-5.73;<=;10;10;perturbation;pls
1;Cu ka > -12.88;0.7532894098248101;Cu ka;-12.88;>;10;10;perturbation;pls
1;Ti kb <= 2.38;0.65433463477401;Ti kb;2.38;<=;10;10;perturbation;pls
1;Ti kb <= 6.62;0.5546745541887398;Ti kb;6.62;<=;10;10;perturbation;pls
1;Ca kb > -2.12;0.40573997032435366;Ca kb;-2.12;>;10;10;perturbation;pls
1;Ca kb > -6.55;0.29296370671159455;Ca kb;-6.55;>;10;10;perturbation;pls
1;Ca kb > -8.86;0.2156988272766593;Ca kb;-8.86;>;10;10;perturbation;pls
1;Fe ka > -21.21;0.15391571794609463;Fe ka;-21.21;>;10;10;perturbation;pls
1;Fe ka > -21.67;0.09848574077601846;Fe ka;-21.67;>;10;10;perturbation;pls
1;Ag ka scattering <= -0.05;0.09153832563492878;Ag ka scattering;-0.05;<=;10;10;perturbation;pls
1;Ca kb <= -2.12;0.09064747382033768;Ca kb;-2.12;<=;10;10;perturbation;pls
1;Ca kb <= -6.55;0.08866627233001004;Ca kb;-6.55;<=;10;10;perturbation;pls
1;Ag ka scattering <= 3.44;0.08277555421032864;Ag ka scattering;3.44;<=;10;10;perturbation;pls
1;Ag ka scattering > 1.82;0.07587525734711073;Ag ka scattering;1.82;>;10;10;perturbation;pls
1;Ag ka scattering <= 1.82;0.07558832051561892;Ag ka scattering;1.82;<=;10;10;perturbation;pls
1;Ca kb <= 13.08;0.0746684141223959;Ca kb;13.08;<=;10;10;perturbation;pls
1;Cu ka <= -12.01;0.07435824849084147;Cu ka;-12.01;<=;10;10;perturbation;pls
1;Fe ka > -22.21;0.07081305287384584;Fe ka;-22.21;>;10;10;perturbation;pls
1;Cu ka <= 4.97;0.07071971975248062;Cu ka;4.97;<=;10;10;perturbation;pls
1;Cu kb > -2.22;0.061942208816495134;Cu kb;-2.22;>;10;10;perturbation;pls
1;Cu ka <= -10.88;0.059329901821056144;Cu ka;-10.88;<=;10;10;perturbation;pls
1;Ag ka scattering > -1.67;0.05758174654759932;Ag ka scattering;-1.67;>;10;10;perturbation;pls
1;Ag ka scattering > -0.05;0.055450866166667535;Ag ka scattering;-0.05;>;10;10;perturbation;pls
1;Cu kb > -2.81;0.04155255432631707;Cu kb;-2.81;>;10;10;perturbation;pls
1;Cu kb > -3.41;0.03219848937421358;Cu kb;-3.41;>;10;10;perturbation;pls
1;Fe kb > -6.09;0.02421059491705959;Fe kb;-6.09;>;10;10;perturbation;pls
1;Fe kb > -6.51;0.013600769425798168;Fe kb;-6.51;>;10;10;perturbation;pls
1;Fe kb > -6.91;0.00806100360468118;Fe kb;-6.91;>;10;10;perturbation;pls
1;Cu kb <= -2.81;0.007094133469195468;Cu kb;-2.81;<=;10;10;perturbation;pls
1;Cu kb <= -2.22;0.0052576010763913435;Cu kb;-2.22;<=;10;10;perturbation;pls
1;background1 > -0.11;0.004261185464781015;background1;-0.11;>;10;10;perturbation;pls
1;Zn ka > -0.02;0.003711058811652909;Zn ka;-0.02;>;10;10;perturbation;pls
1;Cu kb <= 1.29;0.0034034052295240738;Cu kb;1.29;<=;10;10;perturbation;pls
1;Zn ka > -0.82;0.0022421712353728708;Zn ka;-0.82;>;10;10;perturbation;pls
1;background1 > -0.85;0.0022230417742012355;background1;-0.85;>;10;10;perturbation;pls
1;background1 <= -0.85;0.0020547099767356104;background1;-0.85;<=;10;10;perturbation;pls
1;background1 > -1.85;0.002024946818564883;background1;-1.85;>;10;10;perturbation;pls
1;Zn ka > -1.60;0.0020233475872592855;Zn ka;-1.60;>;10;10;perturbation;pls
1;background1 <= -0.11;0.0015757294847144488;background1;-0.11;<=;10;10;perturbation;pls
1;background1 <= 2.03;0.0014255472969438789;background1;2.03;<=;10;10;perturbation;pls
1;Zn ka <= -0.82;0.001274810703268655;Zn ka;-0.82;<=;10;10;perturbation;pls
1;Fe ka <= -20.46;0.0010567478909953999;Fe ka;-20.46;<=;10;10;perturbation;pls
1;Fe kb <= -6.51;0.0009879533325617214;Fe kb;-6.51;<=;10;10;perturbation;pls
1;Fe kb <= -6.09;0.0009743588102525883;Fe kb;-6.09;<=;10;10;perturbation;pls
1;Fe ka <= -21.67;0.0009025036300995932;Fe ka;-21.67;<=;10;10;perturbation;pls
1;Fe ka <= -21.21;0.0008769463484954616;Fe ka;-21.21;<=;10;10;perturbation;pls
1;Zn ka <= 1.37;0.0007400438926067716;Zn ka;1.37;<=;10;10;perturbation;pls
1;background2 > 0.29;0.000662739345991443;background2;0.29;>;10;10;perturbation;pls
1;Fe kb <= -5.41;0.0006400795886374356;Fe kb;-5.41;<=;10;10;perturbation;pls
1;background3 <= 3.06;0.0006363791080288455;background3;3.06;<=;10;10;perturbation;pls
1;Ar ka + Ag L <= 0.27;0.0005915614968337887;Ar ka + Ag L;0.27;<=;10;10;perturbation;pls
1;Zn ka <= -0.02;0.0005743307575243711;Zn ka;-0.02;<=;10;10;perturbation;pls
1;background2 > -0.37;0.0005535328959191609;background2;-0.37;>;10;10;perturbation;pls
1;background2 <= 1.07;0.0005468513432734135;background2;1.07;<=;10;10;perturbation;pls
1;background2 <= 0.29;0.0005335063744433001;background2;0.29;<=;10;10;perturbation;pls
1;background2 <= -0.37;0.000527675720681506;background2;-0.37;<=;10;10;perturbation;pls
1;background2 > -1.08;0.0005172195055965625;background2;-1.08;>;10;10;perturbation;pls
1;Zn kb <= -0.38;0.0005101099382476007;Zn kb;-0.38;<=;10;10;perturbation;pls
1;Ar ka + Ag L <= -0.29;0.0004891726089009828;Ar ka + Ag L;-0.29;<=;10;10;perturbation;pls
1;Ar ka + Ag L > -1.08;0.0004853091694641807;Ar ka + Ag L;-1.08;>;10;10;perturbation;pls
1;Ar ka + Ag L <= 1.11;0.00048527871779044444;Ar ka + Ag L;1.11;<=;10;10;perturbation;pls
1;Ar ka + Ag L > -0.29;0.00048384193850644003;Ar ka + Ag L;-0.29;>;10;10;perturbation;pls
1;Zn kb > 0.29;0.00045411866042131073;Zn kb;0.29;>;10;10;perturbation;pls
1;Zn kb <= 1.08;0.00045108702907508725;Zn kb;1.08;<=;10;10;perturbation;pls
1;background3 <= -0.46;0.0004390876154800025;background3;-0.46;<=;10;10;perturbation;pls
1;Zn kb <= 0.29;0.00043572542688410915;Zn kb;0.29;<=;10;10;perturbation;pls
1;Ar ka + Ag L > 0.27;0.0004117684235221561;Ar ka + Ag L;0.27;>;10;10;perturbation;pls
1;Zn kb > -1.01;0.00039216515930264576;Zn kb;-1.01;>;10;10;perturbation;pls
1;background3 <= 1.41;0.0003786619633255752;background3;1.41;<=;10;10;perturbation;pls
1;Zn kb > -0.38;0.0003661048512887825;Zn kb;-0.38;>;10;10;perturbation;pls
1;background3 > 1.41;0.00035767227893969964;background3;1.41;>;10;10;perturbation;pls
1;background3 > -0.46;0.00020753692841051071;background3;-0.46;>;10;10;perturbation;pls
1;background3 > -2.56;6.934642848631744e-06;background3;-2.56;>;10;10;perturbation;pls
1;Class_B;0.0;;;;10;10;perturbation;pls
1;Class_A;0.0;;;;10;10;perturbation;pls
2;Ti ka <= -4.08;8.778605961227742;Ti ka;-4.08;<=;1;10;perturbation;pls
2;Ti ka <= 9.65;7.184594521795869;Ti ka;9.65;<=;1;10;perturbation;pls
2;Ti ka > 9.65;6.216869627198247;Ti ka;9.65;>;1;10;perturbation;pls
2;Ti ka <= 19.59;5.284031540901402;Ti ka;19.59;<=;1;10;perturbation;pls
2;Ti ka > -28.31;4.3367258231447785;Ti ka;-28.31;>;1;10;perturbation;pls
2;Ti ka > -4.08;3.4005274019660847;Ti ka;-4.08;>;1;10;perturbation;pls
2;Ca ka > -5.05;2.59273012898591;Ca ka;-5.05;>;1;10;perturbation;pls
2;Cu ka > -10.16;2.1511945388289697;Cu ka;-10.16;>;1;10;perturbation;pls
2;Ca ka > -20.08;1.8561984115740144;Ca ka;-20.08;>;1;10;perturbation;pls
2;Ca ka > -25.86;1.548540980199513;Ca ka;-25.86;>;1;10;perturbation;pls
2;Cu ka > -11.32;1.31492317539034;Cu ka;-11.32;>;1;10;perturbation;pls
2;Ti kb > 2.40;1.1656794251128293;Ti kb;2.40;>;1;10;perturbation;pls
2;Ti kb <= -2.48;1.0309267097328598;Ti kb;-2.48;<=;1;10;perturbation;pls
2;Cu ka > -12.24;0.8714610221456529;Cu ka;-12.24;>;1;10;perturbation;pls
2;Ca ka <= -20.08;0.8001642051982406;Ca ka;-20.08;<=;1;10;perturbation;pls
2;Ti kb > -10.09;0.7811220360493135;Ti kb;-10.09;>;1;10;perturbation;pls
2;Ti kb <= 2.40;0.7757533541393595;Ti kb;2.40;<=;1;10;perturbation;pls
2;Ti kb > -2.48;0.7578873143731933;Ti kb;-2.48;>;1;10;perturbation;pls
2;Ti kb <= 6.83;0.7436734590742954;Ti kb;6.83;<=;1;10;perturbation;pls
2;Ca ka <= 32.18;0.6304714661142993;Ca ka;32.18;<=;1;10;perturbation;pls
2;Ca ka <= -5.05;0.4617841942316044;Ca ka;-5.05;<=;1;10;perturbation;pls
2;Ca kb > -2.20;0.29202532405247733;Ca kb;-2.20;>;1;10;perturbation;pls
2;Ca kb > -5.71;0.17829343421934998;Ca kb;-5.71;>;1;10;perturbation;pls
2;Fe ka > -20.05;0.14139707232701362;Fe ka;-20.05;>;1;10;perturbation;pls
2;Ca kb > -8.48;0.13239054090066624;Ca kb;-8.48;>;1;10;perturbation;pls
2;Ag ka scattering <= -0.04;0.10527216923373894;Ag ka scattering;-0.04;<=;1;10;perturbation;pls
2;Ca kb <= -5.71;0.10499352479060046;Ca kb;-5.71;<=;1;10;perturbation;pls
2;Fe ka > -20.58;0.09942504869051064;Fe ka;-20.58;>;1;10;perturbation;pls
2;Ag ka scattering <= 1.93;0.09878626443185114;Ag ka scattering;1.93;<=;1;10;perturbation;pls
2;Ca kb <= 11.81;0.08624166425527131;Ca kb;11.81;<=;1;10;perturbation;pls
2;Cu ka <= 0.17;0.08110125976346035;Cu ka;0.17;<=;1;10;perturbation;pls
2;Cu ka <= -11.32;0.08058860960580176;Cu ka;-11.32;<=;1;10;perturbation;pls
2;Fe ka > -21.05;0.07937947093065185;Fe ka;-21.05;>;1;10;perturbation;pls
2;Ca kb <= -2.20;0.07908204752963556;Ca kb;-2.20;<=;1;10;perturbation;pls
2;Ag ka scattering <= 3.71;0.07711544716987596;Ag ka scattering;3.71;<=;1;10;perturbation;pls
2;Cu kb > -1.98;0.07538650399414666;Cu kb;-1.98;>;1;10;perturbation;pls
2;Cu ka <= -10.16;0.0708418535909837;Cu ka;-10.16;<=;1;10;perturbation;pls
2;Ag ka scattering > 1.93;0.07049763782401332;Ag ka scattering;1.93;>;1;10;perturbation;pls
2;Ag ka scattering > -0.04;0.06407922490730868;Ag ka scattering;-0.04;>;1;10;perturbation;pls
2;Ag ka scattering > -2.13;0.04186948378878393;Ag ka scattering;-2.13;>;1;10;perturbation;pls
2;Cu kb > -2.64;0.040174876804132904;Cu kb;-2.64;>;1;10;perturbation;pls
2;Cu kb > -3.24;0.028445751032556695;Cu kb;-3.24;>;1;10;perturbation;pls
2;Fe kb > -5.73;0.017959657137868686;Fe kb;-5.73;>;1;10;perturbation;pls
2;Fe kb > -6.17;0.0077059213051111275;Fe kb;-6.17;>;1;10;perturbation;pls
2;Cu kb <= -2.64;0.00700655899075443;Cu kb;-2.64;<=;1;10;perturbation;pls
2;background1 > -0.22;0.005587725448214393;background1;-0.22;>;1;10;perturbation;pls
2;Cu kb <= -1.98;0.005565251773458586;Cu kb;-1.98;<=;1;10;perturbation;pls
2;background1 > -0.99;0.004957115986440029;background1;-0.99;>;1;10;perturbation;pls
2;Zn ka > 0.10;0.004767185542598542;Zn ka;0.10;>;1;10;perturbation;pls
2;Fe kb > -6.52;0.003519383449998719;Fe kb;-6.52;>;1;10;perturbation;pls
2;Cu kb <= 0.63;0.0023678951102920178;Cu kb;0.63;<=;1;10;perturbation;pls
2;Zn ka > -0.88;0.0018341710007167623;Zn ka;-0.88;>;1;10;perturbation;pls
2;Fe ka <= -20.58;0.0017246155113345603;Fe ka;-20.58;<=;1;10;perturbation;pls
2;Zn ka <= -0.88;0.0017205671684238939;Zn ka;-0.88;<=;1;10;perturbation;pls
2;Zn ka <= 0.10;0.0015462034577926104;Zn ka;0.10;<=;1;10;perturbation;pls
2;background1 > -1.69;0.0015213382516040624;background1;-1.69;>;1;10;perturbation;pls
2;Zn ka > -1.59;0.001489050931089148;Zn ka;-1.59;>;1;10;perturbation;pls
2;Zn ka <= 1.41;0.0012984266235567961;Zn ka;1.41;<=;1;10;perturbation;pls
2;Ar ka + Ag L <= -0.30;0.0012620783734697786;Ar ka + Ag L;-0.30;<=;1;10;perturbation;pls
2;Fe ka <= -20.05;0.0012214026906519151;Fe ka;-20.05;<=;1;10;perturbation;pls
2;background1 <= -0.99;0.0011682812836878729;background1;-0.99;<=;1;10;perturbation;pls
2;background1 <= 1.65;0.0011497309573813555;background1;1.65;<=;1;10;perturbation;pls
2;background1 <= -0.22;0.0011344009029660206;background1;-0.22;<=;1;10;perturbation;pls
2;Fe ka <= -19.27;0.0011291753189507402;Fe ka;-19.27;<=;1;10;perturbation;pls
2;Fe kb <= -5.00;0.0008725225594431748;Fe kb;-5.00;<=;1;10;perturbation;pls
2;Fe kb <= -6.17;0.0008405148090563722;Fe kb;-6.17;<=;1;10;perturbation;pls
2;Ar ka + Ag L <= 0.35;0.000783557610426318;Ar ka + Ag L;0.35;<=;1;10;perturbation;pls
2;Ar ka + Ag L <= 1.05;0.0007604271877315796;Ar ka + Ag L;1.05;<=;1;10;perturbation;pls
2;background2 > -1.03;0.0006946150523995097;background2;-1.03;>;1;10;perturbation;pls
2;background3 <= -0.22;0.000596985259065192;background3;-0.22;<=;1;10;perturbation;pls
2;background2 > 0.23;0.000586544608984373;background2;0.23;>;1;10;perturbation;pls
2;background3 > -2.62;0.0005709662845602507;background3;-2.62;>;1;10;perturbation;pls
2;Fe kb <= -5.73;0.0005440643274228449;Fe kb;-5.73;<=;1;10;perturbation;pls
2;background2 <= -0.34;0.00048746829960130423;background2;-0.34;<=;1;10;perturbation;pls
2;background2 > -0.34;0.0004788000887381644;background2;-0.34;>;1;10;perturbation;pls
2;Ar ka + Ag L > 0.35;0.0004763308563294213;Ar ka + Ag L;0.35;>;1;10;perturbation;pls
2;Ar ka + Ag L > -0.30;0.0004464646719994484;Ar ka + Ag L;-0.30;>;1;10;perturbation;pls
2;background3 > -0.22;0.00044249755207845487;background3;-0.22;>;1;10;perturbation;pls
2;background2 <= 0.23;0.0004343466234532703;background2;0.23;<=;1;10;perturbation;pls
2;Ar ka + Ag L > -1.14;0.00042520846358720107;Ar ka + Ag L;-1.14;>;1;10;perturbation;pls
2;background2 <= 1.12;0.00042071978009889304;background2;1.12;<=;1;10;perturbation;pls
2;background3 <= 2.99;0.0003683860666964478;background3;2.99;<=;1;10;perturbation;pls
2;background3 <= 1.47;0.000328063257949953;background3;1.47;<=;1;10;perturbation;pls
2;background3 > 1.47;0.00030358928506883285;background3;1.47;>;1;10;perturbation;pls
2;Zn kb > -1.05;2.3157561344672814e-05;Zn kb;-1.05;>;1;10;perturbation;pls
2;Zn kb <= 1.02;2.2353512862227968e-05;Zn kb;1.02;<=;1;10;perturbation;pls
2;Zn kb > -0.44;2.0557432017812576e-05;Zn kb;-0.44;>;1;10;perturbation;pls
2;Zn kb <= 0.24;1.9337904610155736e-05;Zn kb;0.24;<=;1;10;perturbation;pls
2;Zn kb > 0.24;1.8151711084299112e-05;Zn kb;0.24;>;1;10;perturbation;pls
2;Zn kb <= -0.44;1.7964640916873108e-05;Zn kb;-0.44;<=;1;10;perturbation;pls
2;Class_B;0.0;;;;1;10;perturbation;pls
2;Class_A;0.0;;;;1;10;perturbation;pls
2;Ti ka <= -4.08;8.861332852863619;Ti ka;-4.08;<=;2;10;perturbation;pls
2;Ti ka <= 9.65;7.001292086885652;Ti ka;9.65;<=;2;10;perturbation;pls
2;Ti ka > 9.65;6.127552799602783;Ti ka;9.65;>;2;10;perturbation;pls
2;Ti ka <= 19.59;5.302802373099594;Ti ka;19.59;<=;2;10;perturbation;pls
2;Ti ka > -28.31;4.476198406053625;Ti ka;-28.31;>;2;10;perturbation;pls
2;Ti ka > -4.08;3.367449970054653;Ti ka;-4.08;>;2;10;perturbation;pls
2;Ca ka > -5.05;2.356897926078327;Ca ka;-5.05;>;2;10;perturbation;pls
2;Cu ka > -10.16;1.9095237767369402;Cu ka;-10.16;>;2;10;perturbation;pls
2;Ca ka > -20.08;1.7274446108319224;Ca ka;-20.08;>;2;10;perturbation;pls
2;Ca ka > -25.86;1.4784981882619608;Ca ka;-25.86;>;2;10;perturbation;pls
2;Cu ka > -11.32;1.236406602127698;Cu ka;-11.32;>;2;10;perturbation;pls
2;Ti kb > 2.40;1.180225474404227;Ti kb;2.40;>;2;10;perturbation;pls
2;Ti kb <= -2.48;1.1297248796248887;Ti kb;-2.48;<=;2;10;perturbation;pls
2;Cu ka > -12.24;1.0405710542544102;Cu ka;-12.24;>;2;10;perturbation;pls
2;Ca ka <= -20.08;0.9687317953054517;Ca ka;-20.08;<=;2;10;perturbation;pls
2;Ti kb <= 2.40;0.9244813936415052;Ti kb;2.40;<=;2;10;perturbation;pls
2;Ti kb > -10.09;0.9157476581708526;Ti kb;-10.09;>;2;10;perturbation;pls
2;Ti kb > -2.48;0.912154921860298;Ti kb;-2.48;>;2;10;perturbation;pls
2;Ti kb <= 6.83;0.8415843950404751;Ti kb;6.83;<=;2;10;perturbation;pls
2;Ca ka <= 32.18;0.7309408151465324;Ca ka;32.18;<=;2;10;perturbation;pls
2;Ca ka <= -5.05;0.548676482393433;Ca ka;-5.05;<=;2;10;perturbation;pls
2;Ca kb > -2.20;0.3688191560791052;Ca kb;-2.20;>;2;10;perturbation;pls
2;Ca kb > -5.71;0.25126617356194836;Ca kb;-5.71;>;2;10;perturbation;pls
2;Ca kb > -8.48;0.1870242434197743;Ca kb;-8.48;>;2;10;perturbation;pls
2;Fe ka > -20.05;0.15801107323494468;Fe ka;-20.05;>;2;10;perturbation;pls
2;Ca kb <= -5.71;0.09753992754759619;Ca kb;-5.71;<=;2;10;perturbation;pls
2;Ag ka scattering <= -0.04;0.09372402397939497;Ag ka scattering;-0.04;<=;2;10;perturbation;pls
2;Ag ka scattering <= 1.93;0.09246487631150827;Ag ka scattering;1.93;<=;2;10;perturbation;pls
2;Ca kb <= -2.20;0.09197541914005858;Ca kb;-2.20;<=;2;10;perturbation;pls
2;Cu ka <= 0.17;0.08994893231950513;Cu ka;0.17;<=;2;10;perturbation;pls
2;Ca kb <= 11.81;0.08990207049755658;Ca kb;11.81;<=;2;10;perturbation;pls
2;Cu ka <= -11.32;0.08870675946465245;Cu ka;-11.32;<=;2;10;perturbation;pls
2;Fe ka > -20.58;0.08371967188155152;Fe ka;-20.58;>;2;10;perturbation;pls
2;Cu ka <= -10.16;0.08017654606835597;Cu ka;-10.16;<=;2;10;perturbation;pls
2;Ag ka scattering > 1.93;0.07689552820362383;Ag ka scattering;1.93;>;2;10;perturbation;pls
2;Fe ka > -21.05;0.07038856868268775;Fe ka;-21.05;>;2;10;perturbation;pls
2;Ag ka scattering > -0.04;0.0702427101839746;Ag ka scattering;-0.04;>;2;10;perturbation;pls
2;Cu kb > -1.98;0.06412205346070225;Cu kb;-1.98;>;2;10;perturbation;pls
2;Ag ka scattering <= 3.71;0.06170238052409871;Ag ka scattering;3.71;<=;2;10;perturbation;pls
2;Ag ka scattering > -2.13;0.050256573132240856;Ag ka scattering;-2.13;>;2;10;perturbation;pls
2;Cu kb > -2.64;0.04274206639040316;Cu kb;-2.64;>;2;10;perturbation;pls
2;Cu kb > -3.24;0.03028272748548641;Cu kb;-3.24;>;2;10;perturbation;pls
2;Fe kb > -5.73;0.018739884690157173;Fe kb;-5.73;>;2;10;perturbation;pls
2;Fe kb > -6.17;0.0074246017023583705;Fe kb;-6.17;>;2;10;perturbation;pls
2;Cu kb <= -2.64;0.006982729519047314;Cu kb;-2.64;<=;2;10;perturbation;pls
2;Cu kb <= -1.98;0.005628161610162157;Cu kb;-1.98;<=;2;10;perturbation;pls
2;background1 > -0.22;0.005386810819549023;background1;-0.22;>;2;10;perturbation;pls
2;Zn ka > 0.10;0.005350703328691538;Zn ka;0.10;>;2;10;perturbation;pls
2;Fe kb > -6.52;0.0049933749739680955;Fe kb;-6.52;>;2;10;perturbation;pls
2;background1 > -0.99;0.0034996861566562497;background1;-0.99;>;2;10;perturbation;pls
2;Cu kb <= 0.63;0.0027561849854682565;Cu kb;0.63;<=;2;10;perturbation;pls
2;Zn ka > -0.88;0.0023313636842494318;Zn ka;-0.88;>;2;10;perturbation;pls
2;Fe ka <= -20.58;0.0020148555836186476;Fe ka;-20.58;<=;2;10;perturbation;pls
2;background1 > -1.69;0.0017717180911216266;background1;-1.69;>;2;10;perturbation;pls
2;Zn ka <= -0.88;0.001757177627462228;Zn ka;-0.88;<=;2;10;perturbation;pls
2;Zn ka > -1.59;0.0017171737857491667;Zn ka;-1.59;>;2;10;perturbation;pls
2;Zn ka <= 0.10;0.0016652670434484686;Zn ka;0.10;<=;2;10;perturbation;pls
2;Zn ka <= 1.41;0.001487801457296433;Zn ka;1.41;<=;2;10;perturbation;pls
2;background1 <= -0.22;0.0014610260880791029;background1;-0.22;<=;2;10;perturbation;pls
2;background1 <= 1.65;0.0014531271265579172;background1;1.65;<=;2;10;perturbation;pls
2;background1 <= -0.99;0.00140888987697041;background1;-0.99;<=;2;10;perturbation;pls
2;Fe ka <= -19.27;0.0013976180201155598;Fe ka;-19.27;<=;2;10;perturbation;pls
2;Fe ka <= -20.05;0.0011545818097074313;Fe ka;-20.05;<=;2;10;perturbation;pls
2;Fe kb <= -5.00;0.001084843112937985;Fe kb;-5.00;<=;2;10;perturbation;pls
2;Fe kb <= -6.17;0.0010645501515257325;Fe kb;-6.17;<=;2;10;perturbation;pls
2;Ar ka + Ag L <= -0.30;0.0009796666849606532;Ar ka + Ag L;-0.30;<=;2;10;perturbation;pls
2;background3 <= -0.22;0.00086786431510923;background3;-0.22;<=;2;10;perturbation;pls
2;background2 > -1.03;0.0008586333163457752;background2;-1.03;>;2;10;perturbation;pls
2;Ar ka + Ag L > 0.35;0.0008139073357298861;Ar ka + Ag L;0.35;>;2;10;perturbation;pls
2;Ar ka + Ag L <= 1.05;0.0007210129173026067;Ar ka + Ag L;1.05;<=;2;10;perturbation;pls
