energy;VIP_Score;Zone
10.04;0.45945387008792793;background2
19.98;0.45831880556104276;Rh ka Rayleigh
6.52;0.4577092494488073;Fe ka
11.44;0.45645739805200397;background2
3.84;0.4552966061744109;Ca kb
7.4;0.45452419914095926;Cu
15.82;0.4542808001831556;background3
12.2;0.4542156929839794;Br ka
11.66;0.4537126584225819;Br ka
5.02;0.4529789327071186;background1
16.52;0.45205488928299653;background3
12.54;0.45152518937793984;Rb ka + Br kb
17.1;0.45120904764726727;Rh ka Compton
21.06;0.4507548074227787;Rh kb Compton
10.6;0.4497310078795021;background2
22.26;0.44826870781606326;Rh kb Compton
14.76;0.44680638219682506;Rb kb
15;0.44659122773666665;Rb kb
2.64;0.44617676029527004;Cl
18.56;0.44557604535824613;Rh ka Compton
5.4;0.44468016667356486;background1
10.98;0.44382515997033667;background2
15.5;0.439451763964955;background3
19.58;0.43854787996069894;Rh ka Compton
10.56;0.4383069972272396;background2
18.48;0.43819086038273186;Rh ka Compton
19.36;0.4378668086912179;Rh ka Compton
19.14;0.4375151071493224;Rh ka Compton
22.32;0.43714558508829043;Rh kb Rayleigh
6.74;0.43703316798203734;Fe ka
3.98;0.4341795428886742;Ca kb
12.6;0.4336627987855072;Rb ka + Br kb
17.46;0.4322521316743027;Rh ka Compton
7.58;0.4295240638738106;Cu
18.64;0.4291229059250783;Rh ka Compton
5.08;0.4285063850618055;background1
21.3;0.4217374945521977;Rh kb Compton
5.84;0.42127874568926615;Mn
17.48;0.41949558386896396;Rh ka Compton
20.5;0.4185396064420459;Rh ka Rayleigh
15.12;0.4180194172013094;Rb kb
2.26;0.41732293432156836;S
12.76;0.41628626505011745;Rb ka + Br kb
2.46;0.41358943563825695;Cl
21.5;0.4126306232239668;Rh kb Compton
17.56;0.4115101506519514;Rh ka Compton
20.22;0.4114649843077237;Rh ka Rayleigh
21.04;0.41025930721854503;Rh kb Compton
2.76;0.40992585663427483;Cl
11.64;0.4090893943149558;Br ka
5.16;0.40790996605114754;background1
16.76;0.4068444144827965;background3
7.14;0.4064573005496134;Fe kb
19.6;0.4032297953886522;Rh ka Compton
10.4;0.4021052744532387;background2
8.12;0.39826672683653797;Cu
4.84;0.3980257303262146;background1
15.24;0.3970306191672256;Rb kb
16.24;0.3966888661159683;background3
8.32;0.3958751977897559;Zn
12.44;0.3948630213269938;Br ka
14.52;0.39413366446951975;Rb kb
20.8;0.39247557091584545;Rh kb Compton
21.92;0.38947820173619013;Rh kb Compton
22.4;0.38899008379255345;Rh kb Rayleigh
18.24;0.3883293903947902;Rh ka Compton
19.1;0.3882540868912953;Rh ka Compton
