B;0.22;0.295;0.395;0.485;0.64;0.7;0.76;0.79;0.685;0.64;0.525;0.48;0.47;0.43;0.43;0.48;0.53;0.535
B;0.28;0.26;0.32;0.59;0.57;0.78;0.84;0.73;0.73;0.58;0.48;0.42;0.4;0.48;0.43;0.51;0.52;0.66
B;0.26;0.28;0.31;0.53;0.59;0.66;0.54;0.68;0.58;0.53;0.59;0.42;0.42;0.43;0.39;0.52;0.47;0.57
B;0.235;0.255;0.355;0.41;0.53;0.645;0.67;0.65;0.65;0.565;0.53;0.42;0.425;0.425;0.41;0.415;0.425;0.49
B;0.3;0.25;0.31;0.49;0.63;0.69;0.72;0.78;0.59;0.55;0.63;0.44;0.52;0.4;0.42;0.56;0.5;0.58
Multivariate_threshold|S <= -0.106302;0.2553039597396266;0.29088661831370394;0.3569679950052972;0.44549324004902924;0.5577373260942966;0.646330398344095;0.6817847471319419;0.6643497710597809;0.6193861783126071;0.5584645363948707;0.5143280719031464;0.46784670138556306;0.435903556183056;0.4314251194784775;0.43264834642080885;0.4540133754451637;0.489806919732576;0.5619349446247605
Multivariate_threshold|S <= -0.052921;0.25861217035302725;0.2956156987212081;0.3640041587750748;0.4633471442513865;0.5778233931451019;0.671347241351791;0.7097628420191261;0.6830662861604055;0.6314171897426637;0.5683287959113387;0.5171932648292819;0.469895008157165;0.4388088824787358;0.43289795555044447;0.43588201570554674;0.4559678058376682;0.4922620039736459;0.5623883434821307
Multivariate_threshold|S <= 0.015843;0.26287374646305434;0.3017076131855961;0.3730680156244728;0.486346215504975;0.603697895554767;0.7035734787255677;0.7458037096387164;0.7071765569190721;0.6469153175468936;0.5810357537235791;0.52088415369687;0.47253359929417027;0.44255147041535314;0.4347952359088521;0.44004756904599807;0.45848546714848987;0.4954245983705888;0.5629724035571018
Multivariate_threshold|S <= 0.092267;0.2676099944520209;0.30847807014470696;0.3831414421377843;0.5119070179312429;0.6324544064885838;0.7393892069943601;0.785858957363204;0.7339723288226854;0.6641396905840944;0.5951580647724185;0.5249861489505704;0.4754660875669813;0.44671092319307715;0.4369038431588483;0.444677098854283;0.46128355593358067;0.4989394555421393;0.5636215186460023
Multivariate_threshold|S > 0.092267;0.2676099944520209;0.30847807014470696;0.3831414421377843;0.5119070179312429;0.6324544064885838;0.7393892069943601;0.785858957363204;0.7339723288226854;0.6641396905840944;0.5951580647724185;0.5249861489505704;0.4754660875669813;0.44671092319307715;0.4369038431588483;0.444677098854283;0.46128355593358067;0.4989394555421393;0.5636215186460023
Multivariate_threshold|S > -0.106302;0.2553039597396266;0.29088661831370394;0.3569679950052972;0.44549324004902924;0.5577373260942966;0.646330398344095;0.6817847471319419;0.6643497710597809;0.6193861783126071;0.5584645363948707;0.5143280719031464;0.46784670138556306;0.435903556183056;0.4314251194784775;0.43264834642080885;0.4540133754451637;0.489806919732576;0.5619349446247605
Multivariate_threshold|S > 0.015843;0.26287374646305434;0.3017076131855961;0.3730680156244728;0.486346215504975;0.603697895554767;0.7035734787255677;0.7458037096387164;0.7071765569190721;0.6469153175468936;0.5810357537235791;0.52088415369687;0.47253359929417027;0.44255147041535314;0.4347952359088521;0.44004756904599807;0.45848546714848987;0.4954245983705888;0.5629724035571018
Multivariate_threshold|S > -0.052921;0.25861217035302725;0.2956156987212081;0.3640041587750748;0.4633471442513865;0.5778233931451019;0.671347241351791;0.7097628420191261;0.6830662861604055;0.6314171897426637;0.5683287959113387;0.5171932648292819;0.469895008157165;0.4388088824787358;0.43289795555044447;0.43588201570554674;0.4559678058376682;0.4922620039736459;0.5623883434821307
